fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,140,PROFESSIONAL AND TECHNICAL SERVICES,718382
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,149,SOFTWARE MAINTENANCE AND LICENSING,50377
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,150,PUBLICATN & REPRODT-OUT,50000
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,166,DUES  SUBSC & MEM,1000
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,181,MOBILE COMMUNICATION SERVICES,5400
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,190,TELEPHONE - NON-CENTREX BILLINGS,2042
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,197,TELEPHONE - MAINTENANCE,726
GRANTS,0P71,INNOVATIVE DELIVERY GRANT,1,OFFICE OF THE MAYOR,2800,INNOVATION DELIVERY GRANT,350,STATIONERY AND OFFICE SUPPLIES,10000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2848,SUMMERDANCE / WORLD MUSIC,140,PROFESSIONAL AND TECHNICAL SERVICES,205000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2849,MILLENIUM PARK WORKOUTS,140,PROFESSIONAL AND TECHNICAL SERVICES,100000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2851,CULTURAL FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,50000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2852,WORLD MUSIC FESTIVAL,140,PROFESSIONAL AND TECHNICAL SERVICES,25000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2855,CULTURAL CENTER EXHIBITION,140,PROFESSIONAL AND TECHNICAL SERVICES,116000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2858,ARTISTS RESIDENCY PROJECT,140,PROFESSIONAL AND TECHNICAL SERVICES,70000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2861,Bernstein Memorial Garden,140,PROFESSIONAL AND TECHNICAL SERVICES,10000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2862,Cultural Center Renovation,140,PROFESSIONAL AND TECHNICAL SERVICES,200000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2863,Public Art Endowment,140,PROFESSIONAL AND TECHNICAL SERVICES,610000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2864,Cultural Center Foundation,140,PROFESSIONAL AND TECHNICAL SERVICES,136000
GRANTS,0P72,DCASE - PRIVATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2869,Millennium Park Presents,140,PROFESSIONAL AND TECHNICAL SERVICES,100000
GRANTS,0P73,DCASE - STATE GRANTS,23,CULTURAL AFFAIRS SPECIAL EVENT,2859,CHICAGO CULTURAL PLAN,140,PROFESSIONAL AND TECHNICAL SERVICES,264000
GRANTS,0P83,FLEET AND FACILITY MANGEMENT,38,FLEET AND FACILITY MGMT,2814,LED LIGHTING,140,PROFESSIONAL AND TECHNICAL SERVICES,320000
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,1614721
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,11,CONTRACT WAGE - SALARY,133662
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,15,SCHEDULE SALARY ADJUSTMENTS,19456
GRANTS,0P84,COPS HIRING PROGRAM,57,DEPARTMENT OF POLICE,2983,COPS HIRING PROGRAM,44,FRINGE BENEFITS,592161
GRANTS,0P87,PUBLIC SAFETY PRIVATE SUPPORT,57,DEPARTMENT OF POLICE,2854,PUBLIC SAFETY,140,PROFESSIONAL AND TECHNICAL SERVICES,282000
GRANTS,0P92,MAYOR'S OFFICE - US DOJ,1,OFFICE OF THE MAYOR,2805,Ntl Forum Youth Violence Prev.,5,SALARIES AND WAGES - ON PAYROLL,96900
GRANTS,0P92,MAYOR'S OFFICE - US DOJ,1,OFFICE OF THE MAYOR,2805,Ntl Forum Youth Violence Prev.,44,FRINGE BENEFITS,37240
GRANTS,0P92,MAYOR'S OFFICE - US DOJ,1,OFFICE OF THE MAYOR,2805,Ntl Forum Youth Violence Prev.,140,PROFESSIONAL AND TECHNICAL SERVICES,120860
GRANTS,0S13,ARRA - NEIGHBORHOOD STABILIZATION PGM 3,54,PLANNING AND DEVELOPMENT,2878,NSP PROGRAM INCOME 3,135,DELEGATE AGENCIES,1426629
GRANTS,0S13,ARRA - NEIGHBORHOOD STABILIZATION PGM 3,54,PLANNING AND DEVELOPMENT,2878,NSP PROGRAM INCOME 3,140,PROFESSIONAL AND TECHNICAL SERVICES,100371
GRANTS,0S13,ARRA - NEIGHBORHOOD STABILIZATION PGM 3,54,PLANNING AND DEVELOPMENT,2878,NSP PROGRAM INCOME 3,528,DEMOLITION,20000
GRANTS,0S13,ARRA - NEIGHBORHOOD STABILIZATION PGM 3,54,PLANNING AND DEVELOPMENT,2878,NSP PROGRAM INCOME 3,801,INDIRECT COSTS,15000
GRANTS,0S55,ARRA - CHICAGO ALT. FUELS,84,CHICAGO DEPT OF TRANSPORTATION,2954,ARRA - CHICAGO ALT. FUELS,140,PROFESSIONAL AND TECHNICAL SERVICES,436000
GRANTS,0S73,NEIGHBORHOOD STABILIZATION GRANT,54,PLANNING AND DEVELOPMENT,2849,NSP PROGRAM INCOME,135,DELEGATE AGENCIES,6499538
GRANTS,0S73,NEIGHBORHOOD STABILIZATION GRANT,54,PLANNING AND DEVELOPMENT,2849,NSP PROGRAM INCOME,140,PROFESSIONAL AND TECHNICAL SERVICES,15000
GRANTS,0S73,NEIGHBORHOOD STABILIZATION GRANT,54,PLANNING AND DEVELOPMENT,2849,NSP PROGRAM INCOME,801,INDIRECT COSTS,66462
GRANTS,0S85,NEIGHBORHOOD STABILIZATION PROGRAM,54,PLANNING AND DEVELOPMENT,2850,NSP PROGRAM INCOME,135,DELEGATE AGENCIES,5689192
GRANTS,0S85,NEIGHBORHOOD STABILIZATION PROGRAM,54,PLANNING AND DEVELOPMENT,2850,NSP PROGRAM INCOME,140,PROFESSIONAL AND TECHNICAL SERVICES,96973
GRANTS,0S85,NEIGHBORHOOD STABILIZATION PROGRAM,54,PLANNING AND DEVELOPMENT,2850,NSP PROGRAM INCOME,801,INDIRECT COSTS,23835
GRANTS,0X03,BREASTFEEDING PEER COUNSELING,41,DEPARTMENT OF PUBLIC HEALTH,2983,BREASTFEEDING PEER COUNSELING,140,PROFESSIONAL AND TECHNICAL SERVICES,40000
GRANTS,0X04,ANTI-TERRORISM CRIME VICTIM RESPONSE,41,DEPARTMENT OF PUBLIC HEALTH,,AntiTerrorism Crime Victim,140,PROFESSIONAL AND TECHNICAL SERVICES,2000000
GRANTS,0X06,LEAD POISONING SURVEILLANCE,41,DEPARTMENT OF PUBLIC HEALTH,,Lead Poisoning Surveillance,140,PROFESSIONAL AND TECHNICAL SERVICES,348000
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,5,SALARIES AND WAGES - ON PAYROLL,347806
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,15,SCHEDULE SALARY ADJUSTMENTS,1832
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,39,STUDENT AS TRAINEES,10000
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,44,FRINGE BENEFITS,131033
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,130,POSTAGE,3700
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,138,IT MAINTENANCE,4072
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,140,PROFESSIONAL AND TECHNICAL SERVICES,500742
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,152,ADVERTISING,20000
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,157,RENTAL EQUIPMENT AND SERVICES,17000
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,159,LEASE PURCHASE AGREEMNT,8600
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,169,TECHNICAL MEETING COSTS,27408
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,181,MOBILE COMMUNICATION SERVICES,927
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,190,TELEPHONE - NON-CENTREX BILLINGS,1665
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,245,REIMBURSEMENT TO TRAVELERS,3000
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,270,LOCAL TRANSPORTATION,3000
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,348,BOOKS AND RELATED MATERIAL,1630
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,350,STATIONERY AND OFFICE SUPPLIES,3500
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,9157,REPAYMENT SECTION 108,2403267
CDBG,0J41,CDBG,5,OFFICE OF BUDGET & MANAGEMENT,2505,ADMINISTRATION AND MONITORING,9438,REIMBURSEMENT - 2FM,20000
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,655603
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,8,PAYMENT RETROACTIVE SALARIES,5976
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,11,CONTRACT WAGE - SALARY,2045
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJUSTMENTS,5979
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,38,WORK STUDY/CO-OP EDUCATION,20000
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,39,STUDENT AS TRAINEES,20000
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,44,FRINGE BENEFITS,258534
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,140,PROFESSIONAL AND TECHNICAL SERVICES,81113
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,142,ACCOUNTING AND AUDITING,345000
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,149,SOFTWARE MAINTENANCE AND LICENSING,37500
CDBG,0J41,CDBG,27,FINANCE,2512,ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MATERIAL,14000
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,5,SALARIES AND WAGES - ON PAYROLL,1271601
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,8,PAYMENT RETROACTIVE SALARIES,14162
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,11,CONTRACT WAGE - SALARY,2596
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,15,SCHEDULE SALARY ADJUSTMENTS,2973
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,20,OVERTIME,5120
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,44,FRINGE BENEFITS,474743
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,130,POSTAGE,794
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,694
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,178,FREIGHT AND EXPRESS CHARGES,100
CDBG,0J41,CDBG,31,DEPARTMENT OF LAW,2515,CODE ENFORCEMENT,270,LOCAL TRANSPORTATION,2155
CDBG,0J41,CDBG,38,FLEET AND FACILITY MGMT,2505,ENVIRONMENTAL REVIEW,5,SALARIES AND WAGES - ON PAYROLL,101594
CDBG,0J41,CDBG,38,FLEET AND FACILITY MGMT,2505,ENVIRONMENTAL REVIEW,11,CONTRACT WAGE - SALARY,524
CDBG,0J41,CDBG,38,FLEET AND FACILITY MGMT,2505,ENVIRONMENTAL REVIEW,44,FRINGE BENEFITS,38239
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,5,SALARIES AND WAGES - ON PAYROLL,2144443
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,8,PAYMENT RETROACTIVE SALARIES,11818
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,11,CONTRACT WAGE - SALARY,2707
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,15,SCHEDULE SALARY ADJUSTMENTS,28020
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,44,FRINGE BENEFITS,816039
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,91,UNIFORM ALLOWANCE,2200
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,140,PROFESSIONAL AND TECHNICAL SERVICES,35000
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,14916
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,319,CLOTHING,560
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,340,MATERIAL AND SUPPLIES,1260
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2555,LEAD POISONING PREVENTION,9651,REIMB - INDIRECT COSTS,933801
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2565,VIOLENCE PREVENTION PROGRAM,135,DELEGATE AGENCIES,371000
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2566,HIV Housing Program,135,DELEGATE AGENCIES,315296
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2597,HIV Prevention Program,135,DELEGATE AGENCIES,405837
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,5,SALARIES AND WAGES - ON PAYROLL,3881643
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,8,PAYMENT RETROACTIVE SALARIES,42343
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,11,CONTRACT WAGE - SALARY,18148
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,15,SCHEDULE SALARY ADJUSTMENTS,19735
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,44,FRINGE BENEFITS,1482023
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,91,UNIFORM ALLOWANCE,600
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,135,DELEGATE AGENCIES,350000
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,140,PROFESSIONAL AND TECHNICAL SERVICES,115578
CDBG,0J41,CDBG,41,DEPARTMENT OF PUBLIC HEALTH,2598,MENTAL HEALTH CLINICS,9651,REIMB - INDIRECT COSTS,933801
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,5,SALARIES AND WAGES - ON PAYROLL,241793
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,8,PAYMENT RETROACTIVE SALARIES,2933
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,11,CONTRACT WAGE - SALARY,768
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,15,SCHEDULE SALARY ADJUSTMENTS,446
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,44,FRINGE BENEFITS,91041
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,130,POSTAGE,1800
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,138,IT MAINTENANCE,8958
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,159,LEASE PURCHASE AGREEMNT,1600
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,169,TECHNICAL MEETING COSTS,1600
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,229,TRANSPORTATION AND EXPENSE ALLOWANCE,674
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,270,LOCAL TRANSPORTATION,600
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,350,STATIONERY AND OFFICE SUPPLIES,2495
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2505,EDUCATION  OUTREACH AND INTERG,9438,REIMBURSEMENT - 2FM,9955
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,5,SALARIES AND WAGES - ON PAYROLL,414474
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,8,PAYMENT RETROACTIVE SALARIES,4047
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,11,CONTRACT WAGE - SALARY,1663
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,44,FRINGE BENEFITS,156037
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,130,POSTAGE,1800
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,140,PROFESSIONAL AND TECHNICAL SERVICES,26503
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,143,COURT REPORTING,4325
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,159,LEASE PURCHASE AGREEMNT,1600
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,166,DUES  SUBSC & MEM,1770
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,190,TELEPHONE - NON-CENTREX BILLINGS,4100
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,270,LOCAL TRANSPORTATION,250
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,350,STATIONERY AND OFFICE SUPPLIES,1000
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,9438,REIMBURSEMENT - 2FM,500
CDBG,0J41,CDBG,45,COMMISSION ON HUMAN RELATIONS,2510,FAIR HOUSING,9651,REIMB - INDIRECT COSTS,165625
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2503,ADMINISTRATION,5,SALARIES AND WAGES - ON PAYROLL,204980
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2503,ADMINISTRATION,11,CONTRACT WAGE - SALARY,277
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2503,ADMINISTRATION,44,FRINGE BENEFITS,77205
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2503,ADMINISTRATION,138,IT MAINTENANCE,14116
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2503,ADMINISTRATION,9651,REIMB - INDIRECT COSTS,429014
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,5,SALARIES AND WAGES - ON PAYROLL,568431
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,8,PAYMENT RETROACTIVE SALARIES,10651
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,11,CONTRACT WAGE - SALARY,2041
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,15,SCHEDULE SALARY ADJUSTMENTS,3459
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,39,STUDENT AS TRAINEES,4304
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,44,FRINGE BENEFITS,214013
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,130,POSTAGE,1091
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,140,PROFESSIONAL AND TECHNICAL SERVICES,8914
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,270,LOCAL TRANSPORTATION,480
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,340,MATERIAL AND SUPPLIES,1606
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2505,DISABILITY RESOURCES,350,STATIONERY AND OFFICE SUPPLIES,3891
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2510,INDEPENDENT LIVING FOR DISABLE,135,DELEGATE AGENCIES,650000
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2525,HOME MOD PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,160171
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2525,HOME MOD PROGRAM,8,PAYMENT RETROACTIVE SALARIES,1553
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2525,HOME MOD PROGRAM,11,CONTRACT WAGE - SALARY,402
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2525,HOME MOD PROGRAM,44,FRINGE BENEFITS,60316
CDBG,0J41,CDBG,48,MAYORS OFFICE-DISABILITIES,2525,HOME MOD PROGRAM,135,DELEGATE AGENCIES,680000
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,125,OFFICE AND BUILDING SERVICES,4500
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,130,POSTAGE,900
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,140,PROFESSIONAL AND TECHNICAL SERVICES,20868
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,152,ADVERTISING,712
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,157,RENTAL EQUIPMENT AND SERVICES,800
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,159,LEASE PURCHASE AGREEMNT,36342
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,166,DUES  SUBSC & MEM,2880
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,169,TECHNICAL MEETING COSTS,7680
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,188,VEHICLE TRACKING SERVICE,3250
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,190,TELEPHONE - NON-CENTREX BILLINGS,37000
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,197,TELEPHONE - MAINTENANCE,15000
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,270,LOCAL TRANSPORTATION,850
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,340,MATERIAL AND SUPPLIES,7225
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,350,STATIONERY AND OFFICE SUPPLIES,4500
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,9438,REIMBURSEMENT - 2FM,13148
CDBG,0J41,CDBG,50,FAMILY AND SUPPORT SERVICES,2501,PLANNING AND ADMINISTRATION,9651,REIMB - INDIRECT COSTS,1314770
